"","Season","Year_0","Time_Since_Restoration","Salt_Marsh","Site","State","Overall_Treatment","Tidal_Regime","Marsh_Condition","Transect","Plot_count","Elevation_mean","Elevation_se","MUD_mean","MUD_se","DEAD_mean","DEAD_se","WATER_mean","WATER_se","WRACK_mean","WRACK_se","DITCH_FILL_mean","DITCH_FILL_se","ALGAL_MAT_mean","ALGAL_MAT_se","GREEN_ALG_mean","GREEN_ALG_se","VAUCH_mean","VAUCH_se","ASCO_mean","ASCO_se","SPALT_mean","SPALT_se","SPPAT_mean","SPPAT_se","DISPI_mean","DISPI_se","JUGER_mean","JUGER_se","SADEP_mean","SADEP_se","AGMAR_mean","AGMAR_se","AMCAN_mean","AMCAN_se","ARANS_mean","ARANS_se","ATPAT_mean","ATPAT_se","BAHAL_mean","BAHAL_se","BOMAR_mean","BOMAR_se","BOROB_mean","BOROB_se","CHRUB_mean","CHRUB_se","ELROS_mean","ELROS_se","FERUB_mean","FERUB_se","IVFRU_mean","IVFRU_se","JUBAL_mean","JUBAL_se","LYNAS_mean","LYNAS_se","LYMAR_mean","LYMAR_se","MYPEN_mean","MYPEN_se","PAVIR_mean","PAVIR_se","PHAUS_mean","PHAUS_se","PLMAR_mean","PLMAR_se","PLODO_mean","PLODO_se","PORAM_mean","PORAM_se","PUMAR_mean","PUMAR_se","RUMAR_mean","RUMAR_se","SABIG_mean","SABIG_se","SOSEM_mean","SOSEM_se","SPCAE_mean","SPCAE_se","SPPEC_mean","SPPEC_se","SPMAR_mean","SPMAR_se","SULIN_mean","SULIN_se","SUMAR_mean","SUMAR_se","SYSUB_mean","SYSUB_se","SYTEN_mean","SYTEN_se","TECAN_mean","TECAN_se","TRMAR_mean","TRMAR_se","AGSTO_mean","AGSTO_se","AMCANA_mean","AMCANA_se","ASTER_mean","ASTER_se","CASEP_mean","CASEP_se","CAHOR_mean","CAHOR_se","CUSCUTA_mean","CUSCUTA_se","DICLA_mean","DICLA_se","ELPAL_mean","ELPAL_se","ELREP_mean","ELREP_se","ELVIR_mean","ELVIR_se","EUGRA_mean","EUGRA_se","HIODO_mean","HIODO_se","JUVIR_mean","JUVIR_se","LACTUCA_mean","LACTUCA_se","LYSAL_mean","LYSAL_se","MEAQU_mean","MEAQU_se","PACLA_mean","PACLA_se","PAQUI_mean","PAQUI_se","SACAN_mean","SACAN_se","SCAME_mean","SCAME_se","SCPUN_mean","SCPUN_se","SOLIDAGO_mean","SOLIDAGO_se","SYNOV_mean","SYNOV_se","TORAD_mean","TORAD_se","TYANG_mean","TYANG_se","TYLAT_mean","TYLAT_se","UNK_mean","UNK_se","Canopyo_Height_cm_mean","Canopyo_Height_cm_se","Thatch_cm_mean","Thatch_cm_se","Site_Specific_mean","Site_Specific_se","abiotic_cover_mean","abiotic_cover_se","live_cover_mean","live_cover_se","high_marsh_grams_mean","high_marsh_grams_se","algae_cover_mean","algae_cover_se","richness_mean","richness_se"
"53",2021,2018,3,"Salt Ponds Region","Potters Pond","Rhode Island","No Action","Microtidal","Pool","T1",3,0.122,0.025,16,4,12.3,7.2,0,0,0,0,0,0,24.3,24.3,0,0,1.7,1.7,0,0,24,9.5,3.3,3.3,18.3,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,0.7,NA,NA,NA,NA,54.3,21.2,45.7,21.2,21.7,16.9,26,23.5,1.7,0.3
"54",2021,2018,3,"Salt Ponds Region","Potters Pond","Rhode Island","Reference","Microtidal","Pool","T1",6,0.255,0.004,6.7,2.5,15,5.3,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,26.7,7.4,46.7,9.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,2,NA,NA,NA,NA,21.7,6.7,78.3,6.7,50.8,12.2,0,0,2.2,0.2
"55",2021,2018,3,"Salt Ponds Region","Potters Pond","Rhode Island","Reference","Microtidal","Pool","T2",3,0.227,0.029,3,1.5,6.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,9.8,45,10.4,0,0,26.7,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,3.3,NA,NA,NA,NA,9.7,4.8,90.3,4.8,71.7,6.7,0,0,2.7,0.3
"56",2021,2018,3,"Salt Ponds Region","Potters Pond","Rhode Island","Runnel","Microtidal","Pool","T1",8,0.205,0.011,23.8,9.4,18.5,5.2,0,0,0,0,0,0,0,0,0,0,2.2,0.9,0,0,38.9,4.8,16.4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,3,NA,NA,NA,NA,44.5,7.7,55.5,7.7,16.4,8.1,2.2,0.9,1.8,0.2
"57",2021,2018,3,"Salt Ponds Region","Potters Pond","Rhode Island","Runnel","Microtidal","Pool","T2",5,0.102,0.022,33,12.2,11,5.1,0,0,0,0,0,0,0,0,0,0,9,3.3,0,0,36,14.9,0,0,0,0,0,0,11,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4.4,NA,NA,NA,NA,53,8.5,47,8.5,0,0,9,3.3,1,0
"58",2021,2018,3,"Salt Ponds Region","Potters Pond","Rhode Island","Runnel","Microtidal","Pool","T3",6,0.193,0.012,52.5,16.2,5,2.6,16.7,16.7,0,0,0,0,0,0,0,0,4.2,2,0,0,17.5,11,1.7,1.7,14.2,14.2,1.7,1.7,3.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,4,NA,NA,NA,NA,61.7,16.6,38.3,16.6,17.5,15.6,4.2,2,1.3,0.4
"59",2021,2019,2,"Parker River Estuary","Plum Island - DPR","Massachusetts","Runnel","Mesotidal","Panne","T3",11,1.522,0.012,15.2,2.3,9.5,2.5,1.8,1.8,1.8,1.8,0,0,0,0,0,0,0,0,0,0,63.5,5.4,9.1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6,1.8,NA,NA,NA,NA,26.5,2.9,73.5,2.9,9.1,4.5,0,0,1.8,0.3
"60",2022,2015,7,"Narrow River Estuary","Canonchet","Rhode Island","No Action","Microtidal","Panne","T1",5,0.435,0.022,41,22.3,6.6,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14.3,23.6,15.3,9.8,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5.3,2.3,0.9,NA,NA,47.6,21.7,52.4,21.7,33.4,20.6,0,0,1.2,0.6
"61",2022,2015,7,"Narrow River Estuary","Canonchet","Rhode Island","No Action","Microtidal","Panne","T2",4,0.392,0.031,54.5,26.4,8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.9,3,0.7,NA,NA,62.5,21.7,37.5,21.7,0,0,0,0,0.5,0.3
"62",2022,2015,7,"Narrow River Estuary","Canonchet","Rhode Island","Reference","Microtidal","Panne","T1",4,0.47,0.04,0,0,5,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2.9,32.5,14.8,24.5,2.1,26.2,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,2.6,4.5,1.6,NA,NA,5,2.2,95,2.2,83.2,3.4,0,0,4.2,0.5
"63",2022,2015,7,"Narrow River Estuary","Canonchet","Rhode Island","Reference","Microtidal","Panne","T2",5,0.439,0.005,0,0,21.6,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7.3,39.4,10.5,12.6,7,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,1,6.8,0.6,NA,NA,21.6,7.9,78.4,7.9,52,12.6,0,0,3.6,0.7
"64",2022,2015,7,"Narrow River Estuary","Canonchet","Rhode Island","Runnel","Microtidal","Panne","T1",4,0.414,0.004,28.5,15.5,15.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2,10.6,1.2,1.2,1.2,1.2,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.7,1.8,1,NA,NA,44,10.6,56,10.6,2.5,2.5,0,0,1.8,0.8
"65",2022,2015,7,"Narrow River Estuary","Canonchet","Rhode Island","Runnel","Microtidal","Panne","T2",4,0.443,0.013,6.5,3.1,8.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,4.8,42.2,5.9,16.8,10.6,0,0,0,0,5,5,0,0,0,0,11.2,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,2.8,3.5,1.4,NA,NA,15,4.7,85,4.7,59,14.1,0,0,3.8,0.2
"66",2022,2016,6,"Narrow River Estuary","Middlebridge","Rhode Island","No Action","Microtidal","Pool","T1",5,0.434,0.012,81.8,18.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,13.8,2,2,0.6,0.6,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.6,3,NA,NA,NA,83,17,17,17,2.6,2.6,0,0,0.8,0.8
"67",2022,2016,6,"Narrow River Estuary","Middlebridge","Rhode Island","No Action","Microtidal","Pool","T2",5,0.474,0.024,36.6,16.7,10.4,2.8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,36.4,16,8.6,7.9,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,4.2,0.8,0.7,NA,NA,49,14.1,51,14.1,10.6,9.9,0,0,1.4,0.4
"68",2022,2016,6,"Narrow River Estuary","Middlebridge","Rhode Island","Reference","Microtidal","Pool","T1",3,0.428,0.017,2.3,1.5,14.7,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,10.1,62.7,16.7,3.3,3.3,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,5.7,7,0,NA,NA,17,9.3,83,9.3,66,19.1,0,0,2.3,0.3
"69",2022,2016,6,"Narrow River Estuary","Middlebridge","Rhode Island","Reference","Microtidal","Pool","T2",4,0.427,0.007,5,1.9,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,8.5,33.8,4.8,15.8,10.2,0,0,2.2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.4,3.5,0.6,NA,NA,29,6.7,71,6.7,49.5,14.3,0,0,2.8,0.5
"70",2022,2016,6,"Narrow River Estuary","Middlebridge","Rhode Island","Runnel","Microtidal","Pool","T1",5,0.321,0.01,19.2,10.3,5.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,9.7,27.8,15.5,19.4,15,0,0,1.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,3.1,2.6,1.1,NA,NA,24.8,12,75.2,12,47.2,18.9,0,0,2.4,0.5
"71",2022,2016,6,"Narrow River Estuary","Middlebridge","Rhode Island","Runnel","Microtidal","Pool","T2",4,0.291,0.023,15.2,2.7,5.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2,7,4.2,4.2,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,1,1,1,NA,NA,20.5,3.1,79.5,3.1,4.2,4.2,0,0,1.8,0.5
"72",2022,2016,6,"Narrow River Estuary","Narrow River","Rhode Island","No Action","Microtidal","Pool","T1",4,0.504,0.012,49.2,17.7,11,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,12.5,12.5,0,0,0,0,2.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,2.3,5,0.7,NA,NA,60.2,13,39.8,13,12.5,12.5,0,0,1.5,0.3
"73",2022,2016,6,"Narrow River Estuary","Narrow River","Rhode Island","No Action","Microtidal","Pool","T2",5,0.511,0.016,26.6,18.7,7,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17.3,38,23.3,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,3.8,3.8,1.9,NA,NA,33.6,17.8,66.4,17.8,38,23.3,0,0,1,0.3
"74",2022,2016,6,"Narrow River Estuary","Narrow River","Rhode Island","Reference","Microtidal","Pool","T1",5,0.462,0.018,1,1,10.6,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,13.6,72.6,18.6,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.9,4.8,0.4,NA,NA,11.6,5.8,88.4,5.8,72.6,18.6,0,0,1.6,0.4
"75",2022,2016,6,"Narrow River Estuary","Narrow River","Rhode Island","Reference","Microtidal","Pool","T2",4,0.417,0.004,4.5,1.2,10.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2,10.5,8.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.9,3,1.7,NA,NA,15,2,85,2,8.8,8.8,0,0,1.2,0.2
"76",2022,2016,6,"Narrow River Estuary","Narrow River","Rhode Island","Runnel","Microtidal","Pool","T1",5,0.46,0.008,7.8,2.8,16.6,4.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,43.2,15.5,31.8,19.2,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,1.5,3.6,1.1,NA,NA,24.6,5.6,75.4,5.6,31.8,19.2,0,0,1.8,0.4
"77",2022,2016,6,"Narrow River Estuary","Narrow River","Rhode Island","Runnel","Microtidal","Pool","T2",4,0.476,0.009,8,4.3,26.2,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,14.9,22.5,14.4,3,1.8,0,0,0.2,0.2,6.2,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,1.6,3.2,0.9,NA,NA,34.2,5.7,65.8,5.7,25.5,16.1,0,0,3,1.2
"78",2022,2018,4,"Narragansett Bay","Sapowet","Rhode Island","Reference","Microtidal","Pool","T1",4,0.633,0.006,6.8,4.5,13,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,13.9,44,3.3,9.8,9.8,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,2.6,3,1.8,NA,NA,19.8,7.4,80.2,7.4,77,8.8,0,0,2.5,0.3
"79",2022,2018,4,"Narragansett Bay","Sapowet","Rhode Island","Reference","Microtidal","Pool","T2",4,0.596,0.012,5.2,1.7,8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.5,2.5,2.5,61.2,8,15,8.9,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.2,3,0.4,NA,NA,13.2,2,86.8,2,78.8,9.7,0,0,2.2,0.5
"80",2022,2018,4,"Narragansett Bay","Sapowet","Rhode Island","Runnel","Microtidal","Pool","T1",4,0.633,0.021,13.8,9.1,15,3.1,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,30.8,8.6,0,0,36.5,15.9,0,0,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.2,2.5,0.6,NA,NA,29.5,6.7,70.5,6.7,36.5,15.9,0,0,2.8,0.5
