"","Season","Year_0","Time_Since_Restoration","Salt_Marsh","Site","State","Overall_Treatment","Marsh_Condition","Tidal_Regime","Plot_count","Elevation_mean","Elevation_se","MUD_mean","MUD_se","DEAD_mean","DEAD_se","WATER_mean","WATER_se","WRACK_mean","WRACK_se","DITCH_FILL_mean","DITCH_FILL_se","ALGAL_MAT_mean","ALGAL_MAT_se","GREEN_ALG_mean","GREEN_ALG_se","VAUCH_mean","VAUCH_se","ASCO_mean","ASCO_se","SPALT_mean","SPALT_se","SPPAT_mean","SPPAT_se","DISPI_mean","DISPI_se","JUGER_mean","JUGER_se","SADEP_mean","SADEP_se","AGMAR_mean","AGMAR_se","AMCAN_mean","AMCAN_se","ARANS_mean","ARANS_se","ATPAT_mean","ATPAT_se","BAHAL_mean","BAHAL_se","BOMAR_mean","BOMAR_se","BOROB_mean","BOROB_se","CHRUB_mean","CHRUB_se","ELROS_mean","ELROS_se","FERUB_mean","FERUB_se","IVFRU_mean","IVFRU_se","JUBAL_mean","JUBAL_se","LYNAS_mean","LYNAS_se","LYMAR_mean","LYMAR_se","MYPEN_mean","MYPEN_se","PAVIR_mean","PAVIR_se","PHAUS_mean","PHAUS_se","PLMAR_mean","PLMAR_se","PLODO_mean","PLODO_se","PORAM_mean","PORAM_se","PUMAR_mean","PUMAR_se","RUMAR_mean","RUMAR_se","SABIG_mean","SABIG_se","SOSEM_mean","SOSEM_se","SPCAE_mean","SPCAE_se","SPPEC_mean","SPPEC_se","SPMAR_mean","SPMAR_se","SULIN_mean","SULIN_se","SUMAR_mean","SUMAR_se","SYSUB_mean","SYSUB_se","SYTEN_mean","SYTEN_se","TECAN_mean","TECAN_se","TRMAR_mean","TRMAR_se","AGSTO_mean","AGSTO_se","AMCANA_mean","AMCANA_se","ASTER_mean","ASTER_se","CASEP_mean","CASEP_se","CAHOR_mean","CAHOR_se","CUSCUTA_mean","CUSCUTA_se","DICLA_mean","DICLA_se","ELPAL_mean","ELPAL_se","ELREP_mean","ELREP_se","ELVIR_mean","ELVIR_se","EUGRA_mean","EUGRA_se","HIODO_mean","HIODO_se","JUVIR_mean","JUVIR_se","LACTUCA_mean","LACTUCA_se","LYSAL_mean","LYSAL_se","MEAQU_mean","MEAQU_se","PACLA_mean","PACLA_se","PAQUI_mean","PAQUI_se","SACAN_mean","SACAN_se","SCAME_mean","SCAME_se","SCPUN_mean","SCPUN_se","SOLIDAGO_mean","SOLIDAGO_se","SYNOV_mean","SYNOV_se","TORAD_mean","TORAD_se","TYANG_mean","TYANG_se","TYLAT_mean","TYLAT_se","UNK_mean","UNK_se","Canopyo_Height_cm_mean","Canopyo_Height_cm_se","Thatch_cm_mean","Thatch_cm_se","Site_Specific_mean","Site_Specific_se","abiotic_cover_mean","abiotic_cover_se","live_cover_mean","live_cover_se","high_marsh_grams_mean","high_marsh_grams_se","algae_cover_mean","algae_cover_se","richness_mean","richness_se"
"53",2022,2022,0,"Parker River Estuary","Kents Island","Massachusetts","Reference","Panne","Mesotidal",11,1.284,0.098,0.6,0.5,4.9,1.8,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,5.6,1.7,50.5,6.7,29,5.3,4.5,3.3,2.4,0.9,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,2.2,NA,NA,NA,NA,6.5,1.7,93.5,1.7,84,3.1,0,0,3.5,0.2
"54",2022,2022,0,"Parker River Estuary","Kents Island","Massachusetts","Runnel","Panne","Mesotidal",21,1.365,0.016,25.6,7.1,13,2.9,4.3,3.8,0,0,0,0,0,0,7.6,5.3,0,0,0,0,36.1,6.3,12.4,5.3,1.9,1.7,0.7,0.7,2,1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,23,2.2,NA,NA,NA,NA,46.2,7.2,53.8,7.2,15,5.7,7.6,5.3,2,0.3
"55",2022,2022,0,"Parker River Estuary","Plum Island - PLHA","Massachusetts","No Action","Pool","Mesotidal",9,1.393,0.018,12.8,3.8,19.1,5.8,4.4,2.8,0,0,0,0,0,0,0.2,0.2,0.6,0.6,0,0,39.2,7.8,28.1,13.2,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,2.6,NA,NA,NA,NA,32.7,7.1,67.3,7.1,28.1,13.2,0.8,0.6,1.4,0.2
"56",2022,2022,0,"Parker River Estuary","Plum Island - PLHA","Massachusetts","Reference","Pool","Mesotidal",20,1.456,0.006,1.4,0.7,11.6,2.3,0,0,2.6,2.5,0,0,0,0,0,0,0,0,0,0,5.7,1.8,32.6,7.8,27.8,5.5,14,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,3.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,1.8,NA,NA,NA,NA,15.6,3.3,84.4,3.3,74.4,4.8,0,0,3.1,0.2
"57",2022,2022,0,"Parker River Estuary","Plum Island - PLHA","Massachusetts","Runnel","Pool","Mesotidal",18,1.49,0.021,40.8,10,6.9,1.8,11.5,7.6,6.6,4.8,0,0,0,0,1.1,1.1,0,0,0,0,33.3,7.6,8.4,3.9,0.6,0.4,0,0,1.9,0.9,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,3.2,NA,NA,NA,NA,55.5,8.7,44.5,8.7,9,4,1.1,1.1,1.9,0.3
"58",2024,2011,13,"Ogunquit Marsh","Moody Marsh","Maine","No Action","Pool","Mesotidal",14,NA,NA,49,9.7,10.9,3.5,46.8,12.5,0,0,0,0,0,0,0.2,0.2,0,0,0,0,19.2,4.3,15.3,7.3,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3.5,1.2,0.8,NA,NA,60.1,7.7,39.9,7.7,15.3,7.3,0.2,0.2,1.9,0.2
"59",2024,2011,13,"Ogunquit Marsh","Moody Marsh","Maine","Reference","Pool","Mesotidal",13,NA,NA,3.5,1.2,17.1,2.3,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,5.9,5,26.5,5.3,36.6,4.4,5.6,4.2,2.9,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,1.3,0.8,0,0,0,0,0,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.2,4.3,0.6,NA,NA,20.5,2.4,79.5,2.4,68.8,4.9,0,0,3.8,0.5
"60",2024,2011,13,"Ogunquit Marsh","Moody Marsh","Maine","Runnel","Pool","Mesotidal",17,NA,NA,21.6,5.8,13.6,3.3,0,0,0.4,0.3,0,0,0,0,0,0,8.9,4.1,0,0,18.9,3.9,24,7.3,0,0,0,0,4.3,1.2,0.4,0.4,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,2.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,3.5,1.8,0.6,NA,NA,44.5,7.4,55.5,7.4,24,7.3,8.9,4.1,3.2,0.5
"61",2024,2013,11,"Salt Ponds Region","Winnapaug","Rhode Island","No Action","Pool","Microtidal",8,NA,NA,19.2,4.7,9,2,11.2,11.2,0,0,0,0,0,0,3.8,3.8,0,0,0,0,35.6,5.3,10.1,5.5,14.4,7.6,0,0,7.6,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,3,0.9,0.6,NA,NA,32,6.9,68,6.9,24.5,8.8,3.8,3.8,2.9,0.2
"62",2024,2013,11,"Salt Ponds Region","Winnapaug","Rhode Island","Reference","Pool","Microtidal",9,NA,NA,6.1,2.3,25.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,6.2,3.8,1.4,47.9,5.5,2.4,2.4,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,1.9,3.2,0.6,NA,NA,31.6,3.4,68.4,3.4,54.1,5.7,0,0,3.7,0.5
"63",2024,2013,11,"Salt Ponds Region","Winnapaug","Rhode Island","Runnel","Pool","Microtidal",10,NA,NA,33.9,8.9,9.5,3.9,17,11.6,0,0,0,0,0,0,7,5.9,0,0,0,0,20.8,5.1,11,6.2,10.1,4.4,0,0,6.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,2.7,1.4,0.8,NA,NA,50.4,8.4,49.6,8.4,21.1,7.9,7,5.9,2.4,0.5
"64",2024,2014,10,"Narragansett Bay","Round Marsh","Rhode Island","No Action","Panne","Microtidal",13,NA,NA,28.3,7.9,11.9,2.9,0.2,0.2,5.4,5.4,0,0,0,0,0.4,0.4,0,0,0,0,29.8,6,17.5,6.9,6.7,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,2.8,1.8,0.8,NA,NA,46,7.1,54,7.1,24.2,8.7,0.4,0.4,1.9,0.2
"65",2024,2014,10,"Narragansett Bay","Round Marsh","Rhode Island","Reference","Panne","Microtidal",10,NA,NA,0,0,7.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,6.8,71.6,8,6.7,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,3.3,7.8,1,NA,NA,7.4,1.1,92.6,1.1,78.3,7.7,0,0,2.1,0.2
"66",2024,2014,10,"Narragansett Bay","Round Marsh","Rhode Island","Runnel","Panne","Microtidal",15,NA,NA,11.9,3.3,11,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,7.7,33.3,7.4,10,3.7,1.3,0.9,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,1.7,3.3,0.8,NA,NA,22.9,2.8,77.1,2.8,44.6,9.2,0,0,2.7,0.2
"67",2024,2015,9,"Narrow River Estuary","Canonchet","Rhode Island","No Action","Panne","Microtidal",9,NA,NA,53.8,15.4,9.1,3.3,38.9,16.2,0,0,0,0,0,0,0,0,0,0,0,0,19.8,8.8,13.9,9.2,3.3,3.3,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,5.1,2.4,0.9,NA,NA,62.9,12.7,37.1,12.7,17.2,11.6,0,0,1.1,0.4
"68",2024,2015,9,"Narrow River Estuary","Canonchet","Rhode Island","Reference","Panne","Microtidal",9,NA,NA,2.9,1,20.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5.9,33.8,6.8,7.1,1.9,6.7,6.7,3.6,1.5,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.7,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,1.6,3.9,1,NA,NA,23,3.6,77,3.6,47.6,6.9,0,0,4,0.4
"69",2024,2015,9,"Narrow River Estuary","Canonchet","Rhode Island","Runnel","Panne","Microtidal",8,NA,NA,4.9,1.6,17.9,3.1,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,39.1,10.6,30.4,11.2,1.4,1,0,0,0.1,0.1,5.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,2.2,2.9,0.6,NA,NA,22.8,2.6,77.2,2.6,31.8,11.2,0,0,2.6,0.5
"70",2024,2015,9,"Parker River Estuary","Pine Island","Massachusetts","No Action","Pool","Mesotidal",12,NA,NA,16.8,8,9.1,1.9,8.3,8.3,0,0,0,0,6.7,6.7,0,0,0,0,0,0,26.8,9.6,15.6,8.8,10.8,6.6,9.6,6.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,3.5,4,0.9,NA,NA,32.5,9.7,67.5,9.7,35.9,12.6,6.7,6.7,2.3,0.4
"71",2024,2015,9,"Parker River Estuary","Pine Island","Massachusetts","Reference","Pool","Mesotidal",24,NA,NA,0.9,0.8,7.7,0.8,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,3.2,3,74.5,5,9.8,2.5,2,1.9,0.2,0.1,0,0,0,0,0,0,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,1.2,6.2,0.4,NA,NA,9,1.3,91,1.3,86.2,3.9,0,0,2.6,0.2
"72",2024,2015,9,"Parker River Estuary","Pine Island","Massachusetts","Runnel","Pool","Mesotidal",18,NA,NA,17.3,4,9.8,2.2,1.7,1.7,1.5,1.4,0,0,0,0,0,0,1.3,1.1,0,0,40.1,6.6,23.8,7.4,1.6,1.1,0.6,0.5,1.3,0.5,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,2.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4,6.4,2.8,0.9,NA,NA,29.9,3,70.1,3,26,8.1,1.3,1.1,2.4,0.3
"73",2024,2016,8,"Narragansett Bay","Jacobs Point","Rhode Island","No Action","Panne","Microtidal",12,NA,NA,20.8,5.4,12.6,2.2,20,6.6,0,0,0,0,0,0,0,0,0,0,0,0,43.1,5.9,16.8,5.5,6.5,3.8,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,3.8,2.6,1.3,NA,NA,33.3,5.3,66.7,5.3,23.3,8.4,0,0,2,0.3
"74",2024,2016,8,"Narragansett Bay","Jacobs Point","Rhode Island","Reference","Panne","Microtidal",9,NA,NA,5.6,2.2,19.3,5.7,7.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,52.7,7.5,19.9,6.9,1.1,0.8,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,2.1,3.2,0.5,NA,NA,24.9,6.4,75.1,6.4,73.7,6.6,0,0,2.9,0.3
"75",2024,2016,8,"Narragansett Bay","Jacobs Point","Rhode Island","Runnel","Panne","Microtidal",8,NA,NA,4.2,2.1,21,4.5,3.8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,5.4,2.9,57.4,5.4,6.1,3.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.1,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,43.2,10.2,4.9,0.6,NA,NA,25.2,4.1,74.8,4.1,63.5,5.6,0,0,2.6,0.4
"76",2024,2016,8,"Narrow River Estuary","Middlebridge","Rhode Island","No Action","Pool","Microtidal",10,NA,NA,57.8,14.3,7.9,2.9,40,16.3,0,0,0,0,0,0,0,0,0,0,0,0,24.8,9.8,6,5.5,1.2,1.2,0,0,2.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,4.8,1.6,0.7,NA,NA,65.7,11.6,34.3,11.6,7.2,5.6,0,0,1.3,0.5
"77",2024,2016,8,"Narrow River Estuary","Middlebridge","Rhode Island","Reference","Pool","Microtidal",7,NA,NA,0.7,0.5,14.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,5.8,65.7,8,3,1.1,0,0,1.7,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,2.1,4.1,0.9,NA,NA,15,3.2,85,3.2,68.7,8.8,0,0,2.9,0.3
"78",2024,2016,8,"Narrow River Estuary","Middlebridge","Rhode Island","Runnel","Pool","Microtidal",9,NA,NA,29.2,11.6,13.6,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8.5,25.3,11.8,3.9,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,2.9,2.9,1,NA,NA,42.8,10.2,57.2,10.2,29.2,12.4,0,0,1.3,0.2
"79",2024,2016,8,"Narrow River Estuary","Narrow River","Rhode Island","No Action","Pool","Microtidal",9,NA,NA,37.6,13.6,20.8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,9.4,19.3,10.5,0,0,0,0,1.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,3,2.2,0.7,NA,NA,58.3,9.9,41.7,9.9,19.3,10.5,0,0,1.1,0.2
"80",2024,2016,8,"Narrow River Estuary","Narrow River","Rhode Island","Reference","Pool","Microtidal",9,NA,NA,9,3.9,32.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,7.2,33.4,10.7,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,2.1,3.8,0.5,NA,NA,41.8,4.2,58.2,4.2,33.4,10.7,0,0,1.9,0.3
