"","Date","Season","Year_0","Time_Since_Restoration","State","Salt_Marsh","Site","Sub_Site","Site_Treatment","Overall_Treatment","Tidal_Regime","Marsh_Condition","Marsh_Condition_plot","Transect","Distance_m","Habitat","Impacted","Elevation","Transect_ID","Plot_ID","Local_Tideshed_ID","Study_Tideshed_ID","Plot_Notes","TOTAL","MUD","DEAD","WATER","WRACK","DITCH_FILL","ALGAL_MAT","GREEN_ALG","VAUCH","ASCO","SPALT","SPPAT","DISPI","JUGER","SADEP","AGMAR","AMCAN","ARANS","ATPAT","BAHAL","BOMAR","BOROB","CHRUB","ELROS","FERUB","IVFRU","JUBAL","LYNAS","LYMAR","MYPEN","PAVIR","PHAUS","PLMAR","PLODO","PORAM","PUMAR","RUMAR","SABIG","SOSEM","SPCAE","SPPEC","SPMAR","SULIN","SUMAR","SYSUB","SYTEN","TECAN","TRMAR","AGSTO","AMCANA","ASTER","CASEP","CAHOR","CUSCUTA","DICLA","ELPAL","ELREP","ELVIR","EUGRA","HIODO","JUVIR","LACTUCA","LYSAL","MEAQU","PACLA","PAQUI","SACAN","SCAME","SCPUN","SOLIDAGO","SYNOV","TORAD","TYANG","TYLAT","UNK","Canopyo_Height_cm","Thatch_cm","Site_Specific","abiotic_cover","live_cover","high_marsh_grams","algae_cover","richness"
"849","6-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South Reference","Reference","Mesotidal","Panne","","T2",0,"HM","Yes",1.554,"Plum Island - DPR South Reference 2","Plum Island__2021_South Reference_0","Plum Island - DPR_7",54,"south post",100,0,5,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,NA,"Plum Island - DPR - South",5,95,95,0,1
"850","6-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South Reference","Reference","Mesotidal","Panne","","T2",5,"HM","Yes",1.494,"Plum Island - DPR South Reference 2","Plum Island__2021_South Reference_5","Plum Island - DPR_7",54,"",100,0,15,0,0,0,0,0,0,0,0,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,NA,"Plum Island - DPR - South",15,85,85,0,2
"851","6-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South Reference","Reference","Mesotidal","Panne","","T2",10,"HM","Yes",1.474,"Plum Island - DPR South Reference 2","Plum Island__2021_South Reference_10","Plum Island - DPR_7",54,"",100,2,8,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,NA,"Plum Island - DPR - South",10,90,90,0,2
"852","6-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South Reference","Reference","Mesotidal","Panne","","T2",15,"HM","Yes",1.489,"Plum Island - DPR South Reference 2","Plum Island__2021_South Reference_15","Plum Island - DPR_7",54,"",100,0,5,0,0,0,0,0,0,0,0,25,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,NA,"Plum Island - DPR - South",5,95,85,0,4
"853","6-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South Reference","Reference","Mesotidal","Panne","","T2",20,"HM","Yes",1.484,"Plum Island - DPR South Reference 2","Plum Island__2021_South Reference_20","Plum Island - DPR_7",54,"",100,5,5,0,0,0,0,0,0,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,NA,"Plum Island - DPR - South",10,90,90,0,2
"854","6-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South Reference","Reference","Mesotidal","Panne","","T2",25,"HM","Yes",1.489,"Plum Island - DPR South Reference 2","Plum Island__2021_South Reference_25","Plum Island - DPR_7",54,"",100,0,5,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,NA,"Plum Island - DPR - South",5,95,80,0,3
"855","6-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South Reference","Reference","Mesotidal","Panne","","T2",30,"HM","Yes",1.484,"Plum Island - DPR South Reference 2","Plum Island__2021_South Reference_30","Plum Island - DPR_7",54,"",100,0,5,0,0,0,0,0,0,0,0,60,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,NA,"Plum Island - DPR - South",5,95,95,0,3
"856","6-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South Reference","Reference","Mesotidal","Panne","","T2",35,"HM","Yes",1.494,"Plum Island - DPR South Reference 2","Plum Island__2021_South Reference_35","Plum Island - DPR_7",54,"",100,0,13,0,0,0,0,0,0,0,0,80,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,NA,"Plum Island - DPR - South",13,87,86,0,4
"857","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T1",0,"LM","Yes",1.414,"Plum Island - DPR South No Action 1","Plum Island__2021_South No Action Control_0","Plum Island - DPR_10",50,"north post",100,20,5,0,0,0,0,0,0,0,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,NA,"Plum Island - DPR - South",25,75,5,0,2
"858","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T1",5,"TM","Yes",1.464,"Plum Island - DPR South No Action 1","Plum Island__2021_South No Action Control_5","Plum Island - DPR_10",50,"",100,28,2,30,0,0,0,0,5,0,5,50,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,NA,"Plum Island - DPR - South",35,65,58,5,4
"859","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T1",10,"TM","Yes",1.494,"Plum Island - DPR South No Action 1","Plum Island__2021_South No Action Control_10","Plum Island - DPR_10",50,"",100,25,2,90,0,0,0,0,0,0,25,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,NA,"Plum Island - DPR - South",27,73,48,0,3
"860","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T1",15,"HM","Yes",1.529,"Plum Island - DPR South No Action 1","Plum Island__2021_South No Action Control_15","Plum Island - DPR_10",50,"",100,0,5,0,0,0,0,0,0,0,0,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,NA,"Plum Island - DPR - South",5,95,95,0,2
"861","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T1",20,"Panne","Yes",1.534,"Plum Island - DPR South No Action 1","Plum Island__2021_South No Action Control_20","Plum Island - DPR_10",50,"",100,30,5,20,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,NA,"Plum Island - DPR - South",35,65,0,0,1
"862","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T1",25,"Panne","Yes",1.549,"Plum Island - DPR South No Action 1","Plum Island__2021_South No Action Control_25","Plum Island - DPR_10",50,"",100,23,10,20,0,0,0,5,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,NA,"Plum Island - DPR - South",40,60,0,7,2
"863","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T1",30,"Panne","Yes",1.304,"Plum Island - DPR South No Action 1","Plum Island__2021_South No Action Control_30","Plum Island - DPR_10",50,"Ditch center",100,50,5,100,0,0,0,15,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,NA,"Plum Island - DPR - South",70,30,0,15,2
"864","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T1",35,"Panne","Yes",1.554,"Plum Island - DPR South No Action 1","Plum Island__2021_South No Action Control_35","Plum Island - DPR_10",50,"",100,12,15,0,0,0,0,0,0,0,50,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,NA,"Plum Island - DPR - South",27,73,20,0,3
"865","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T1",40,"Panne","Yes",1.564,"Plum Island - DPR South No Action 1","Plum Island__2021_South No Action Control_40","Plum Island - DPR_10",50,"",100,25,10,0,0,0,0,0,0,0,60,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,NA,"Plum Island - DPR - South",35,65,0,0,2
"866","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T2",0,"Pool","Yes",1.374,"Plum Island - DPR South No Action 2","Plum Island__2021_South No Action Control_0","Plum Island - DPR_10",50,"West post",100,75,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Plum Island - DPR - South",90,10,0,15,1
"867","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T2",5,"TM","Yes",1.494,"Plum Island - DPR South No Action 2","Plum Island__2021_South No Action Control_5","Plum Island - DPR_10",50,"",100,15,5,10,0,0,0,0,0,0,40,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,NA,"Plum Island - DPR - South",20,80,20,0,3
"868","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T2",10,"Panne","Yes",1.534,"Plum Island - DPR South No Action 2","Plum Island__2021_South No Action Control_10","Plum Island - DPR_10",50,"",100,3,25,0,0,0,0,0,0,0,40,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,NA,"Plum Island - DPR - South",28,72,25,0,3
"869","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T2",20,"DE","Yes",1.549,"Plum Island - DPR South No Action 2","Plum Island__2021_South No Action Control_20","Plum Island - DPR_10",50,"",100,25,5,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,NA,"Plum Island - DPR - South",30,70,0,0,1
"870","11-Oct-21",2021,2017,4,"Massachusetts","Parker River Estuary","Plum Island - DPR","South","South No Action","No Action","Mesotidal","Panne","","T2",30,"LM","Yes",1.554,"Plum Island - DPR South No Action 2","Plum Island__2021_South No Action Control_30","Plum Island - DPR_10",50,"",100,30,7,15,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,NA,"Plum Island - DPR - South",37,63,0,0,2
"871","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T1",0,"Pool","Yes",NA,"Plum Island - DPR North Runnel 1","Plum Island__2024_North Runnel_0","Plum Island - DPR_4",51,"pool edge",100,18,12,40,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,"Plum Island - DPR - North",30,70,0,0,1
"872","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T1",5,"TM","Yes",NA,"Plum Island - DPR North Runnel 1","Plum Island__2024_North Runnel_5","Plum Island - DPR_4",51,"pool -> LM",100,1,18,0,0,0,0,0,0,0,30,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,11,"Plum Island - DPR - North",19,81,50,0,3
"873","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T1",10,"LM","Yes",NA,"Plum Island - DPR North Runnel 1","Plum Island__2024_North Runnel_10","Plum Island - DPR_4",51,"pool -> LM",100,4,12,0,0,0,0,0,0,0,40,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,"Plum Island - DPR - North",16,84,43,0,3
"874","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T1",15,"LM","Yes",NA,"Plum Island - DPR North Runnel 1","Plum Island__2024_North Runnel_15","Plum Island - DPR_4",51,"pool -> LM",100,12,25,0,0,0,0,0,0,0,40,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,"Plum Island - DPR - North",37,63,23,0,2
"875","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T1",20,"TM","Yes",NA,"Plum Island - DPR North Runnel 1","Plum Island__2024_North Runnel_20","Plum Island - DPR_4",51,"pool edge",100,8,7,0,0,0,0,0,0,0,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,"Plum Island - DPR - North",15,85,55,0,2
"876","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T1",30,"TM","Yes",NA,"Plum Island - DPR North Runnel 1","Plum Island__2024_North Runnel_30","Plum Island - DPR_4",51,"",100,5,28,0,0,0,0,0,0,0,23,37,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,"Plum Island - DPR - North",33,67,42,0,5
"877","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T1",35,"TM","Yes",NA,"Plum Island - DPR North Runnel 1","Plum Island__2024_North Runnel_35","Plum Island - DPR_4",51,"",100,0,12,0,0,0,0,0,0,0,2,66,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,"Plum Island - DPR - North",12,88,86,0,3
"878","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T1",40,"HM","Yes",NA,"Plum Island - DPR North Runnel 1","Plum Island__2024_North Runnel_40","Plum Island - DPR_4",51,"",100,3,25,0,0,0,0,0,0,0,5,50,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"Plum Island - DPR - North",28,72,66,0,4
"879","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T1",45,"TM","Yes",NA,"Plum Island - DPR North Runnel 1","Plum Island__2024_North Runnel_45","Plum Island - DPR_4",51,"",100,2,26,0,0,0,0,0,0,0,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,"Plum Island - DPR - North",28,72,40,0,2
"880","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T2",5,"HM","Yes",NA,"Plum Island - DPR North Runnel 2","Plum Island__2024_North Runnel_5","Plum Island - DPR_4",51,"",100,0,18,0,0,0,0,0,0,0,4,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,"Plum Island - DPR - North",18,82,75,0,5
"881","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T2",10,"HM","Yes",NA,"Plum Island - DPR North Runnel 2","Plum Island__2024_North Runnel_10","Plum Island - DPR_4",51,"",100,0,12,0,0,0,0,0,0,0,7,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,"Plum Island - DPR - North",12,88,79,0,4
"882","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T2",15,"HM","Yes",NA,"Plum Island - DPR North Runnel 2","Plum Island__2024_North Runnel_15","Plum Island - DPR_4",51,"",100,25,0,0,0,0,0,0,0,0,12,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,"Plum Island - DPR - North",25,75,63,0,2
"883","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T2",20,"HM","Yes",NA,"Plum Island - DPR North Runnel 2","Plum Island__2024_North Runnel_20","Plum Island - DPR_4",51,"",100,0,12,0,0,0,0,0,0,0,7,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,"Plum Island - DPR - North",12,88,80,0,3
"884","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T2",30,"HM","Yes",NA,"Plum Island - DPR North Runnel 2","Plum Island__2024_North Runnel_30","Plum Island - DPR_4",51,"",100,0,10,0,0,0,0,0,0,0,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,"Plum Island - DPR - North",10,90,75,0,2
"885","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T2",40,"Pool","Yes",NA,"Plum Island - DPR North Runnel 2","Plum Island__2024_North Runnel_40","Plum Island - DPR_4",51,"",100,27,13,30,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,"Plum Island - DPR - North",40,60,0,0,1
"886","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T2",45,"TM","Yes",NA,"Plum Island - DPR North Runnel 2","Plum Island__2024_North Runnel_45","Plum Island - DPR_4",51,"old pool",100,2,16,0,0,0,0,0,0,0,40,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,"Plum Island - DPR - North",18,82,41,0,3
"887","8-Aug-24",2024,2016,8,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T2",50,"LM","Yes",NA,"Plum Island - DPR North Runnel 2","Plum Island__2024_North Runnel_50","Plum Island - DPR_4",51,"",100,85,0,100,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,"Plum Island - DPR - North",88,12,0,3,1
"888","8-Aug-24",2024,2019,5,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T3",0,"Panne","Yes",NA,"Plum Island - DPR North Runnel 3","Plum Island__2024_North Runnel_0","Plum Island - DPR_5",44,"",100,12,8,0,0,0,0,0,0,0,63,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,"Plum Island - DPR - North",20,80,15,0,3
"889","8-Aug-24",2024,2019,5,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T3",5,"HM","Yes",NA,"Plum Island - DPR North Runnel 3","Plum Island__2024_North Runnel_5","Plum Island - DPR_5",44,"old pool",100,4,31,0,0,0,0,0,0,0,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,"Plum Island - DPR - North",35,65,50,0,2
"890","8-Aug-24",2024,2019,5,"Massachusetts","Parker River Estuary","Plum Island - DPR","North","North Runnel","Runnel","Mesotidal","Panne","","T3",10,"Panne","Yes",NA,"Plum Island - DPR North Runnel 3","Plum Island__2024_North Runnel_10","Plum Island - DPR_5",44,"recovering pool",100,8,32,0,0,0,0,0,0,0,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,"Plum Island - DPR - North",40,60,6,0,2
