"","Date","Season","State","Salt_Marsh","SubSite","Site_Treatment","Overall_Treatment","Transect","Distance_m","Depth_m","Depth_to_Benchmark_m","elevation","Description","year1","year1_transect_start","year1_transect_end","year1_transect_start_elev","year1_transect_end_elev","transect_start_elev","transect_end_elev","transect_start_diff","transect_end_diff","transect_endpoints_avg","elev_corrected"
"269","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T1",40,1.675,-0.435,0.732,"TRANS",2022,0,51.3,0.63,0.71,0.702,0.777,0.072,0.0670000000000001,0.0695,0.662
"270","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T1",44.6,1.69,-0.45,0.717,"RUN EDGE / TRANS",2022,0,51.3,0.63,0.71,0.702,0.777,0.072,0.0670000000000001,0.0695,0.647
"271","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T1",44.8,1.82,-0.58,0.587,"RUN BANK ",2022,0,51.3,0.63,0.71,0.702,0.777,0.072,0.0670000000000001,0.0695,0.517
"272","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T1",45,1.99,-0.75,0.417,"RUN CENTER",2022,0,51.3,0.63,0.71,0.702,0.777,0.072,0.0670000000000001,0.0695,0.348
"273","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T1",45.1,1.81,-0.57,0.597,"RUN BANK",2022,0,51.3,0.63,0.71,0.702,0.777,0.072,0.0670000000000001,0.0695,0.527
"274","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T1",45.3,1.675,-0.435,0.732,"RUN EDGE / TRANS",2022,0,51.3,0.63,0.71,0.702,0.777,0.072,0.0670000000000001,0.0695,0.662
"275","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T1",47.2,1.665,-0.425,0.742,"PANNE",2022,0,51.3,0.63,0.71,0.702,0.777,0.072,0.0670000000000001,0.0695,0.672
"276","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T1",50,1.635,-0.395,0.772,"W POST / PANNE/ TRANS",2022,0,51.3,0.63,0.71,0.702,0.777,0.072,0.0670000000000001,0.0695,0.703
"277","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T1",51.3,1.63,-0.39,0.777,"PHAUS / PANNE BORDER",2022,0,51.3,0.63,0.71,0.702,0.777,0.072,0.0670000000000001,0.0695,0.708
"278","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",0,1.67,-0.43,0.737,"E POST / RIDGE IN POOL",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.641
"279","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",1.6,1.96,-0.72,0.447,"POOL SLOPE",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.351
"280","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",6,1.82,-0.58,0.587,"POOL",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.49
"281","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",7.2,1.72,-0.48,0.687,"PANNE RIDGE",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.591
"282","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",7.8,1.97,-0.73,0.437,"POOL EDGE",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.34
"283","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",10,2.02,-0.78,0.387,"POOL",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.291
"284","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",12.5,1.8,-0.56,0.607,"PANNE RIDGE",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.51
"285","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",13.5,2,-0.76,0.407,"POOL",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.31
"286","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",15,2.01,-0.77,0.397,"POOL",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.301
"287","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",20,1.915,-0.675,0.492,"POOL",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.396
"288","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",22.5,1.79,-0.55,0.617,"PANNE / POOL EDGE",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.52
"289","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",25,1.76,-0.52,0.647,"TRANS",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.55
"290","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",27,1.705,-0.465,0.702,"HM",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.605
"291","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",28,1.695,-0.455,0.712,"TRANS",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.615
"292","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",30,1.9,-0.66,0.507,"BARE WET PANNE",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.411
"293","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",31.8,1.73,-0.49,0.677,"PANNE",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.581
"294","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",35,1.655,-0.415,0.752,"HM / IVFRU",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.655
"295","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",40,1.625,-0.385,0.782,"HM / IVFRU",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.685
"296","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",45,1.605,-0.365,0.802,"W POST / HM / IVFRU",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.706
"297","7/22/2024",2024,"Rhode Island","Sapowet","South","South Runnel","Runnel","T2",50,1.56,-0.32,0.847,"IVFRU / PHAUS BORDER / UE",2022,0,50,0.618,0.773,0.737,0.847,0.119,0.074,0.0965,0.75
