RegionNum,State,Site,Hexagon,PointID,Treatment,Runnel_Year0,Point_X,Point_Y,SurveyMethod,VisitNum,SurveyWindow,SurveyDate,Year,Month,Day,Observer,Tide,SurveyTime,TempF,Sky,WindSp,Noise,AlphaCode,DistBand,TotalCountN,Min 1,Min 2,Min 3,Min 4,Min 5,Min 6,Min 7,Min 8,Min 9,Min 10,Min 11,Min 12,Outside,Comments
2,MA,Plum Island,,PLHA RUN North,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low/Falling,752,72,1,1,1,AMCR,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN North,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low/Falling,752,72,1,1,1,WILL,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN North,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low/Falling,752,72,1,1,1,GWTE,51-100m,5,0,0,5,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN North,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low/Falling,752,72,1,1,1,COGR,51-100m,2,0,0,2,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN North,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low/Falling,752,72,1,1,1,YEWA,51-100m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN North,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low/Falling,752,72,1,1,1,CSWA,51-100m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN North,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low/Falling,752,72,1,1,1,SOSP,51-100m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN North,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low/Falling,752,72,1,1,1,COTE,0-50m,3,0,0,0,0,0,0,2,1,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN North,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low/Falling,752,72,1,1,1,RWBL,51-100m,2,0,0,0,0,0,0,0,0,2,0,0,0,0,
2,MA,Plum Island,,PLHA RUN North,RUN,2019,-70.806447,42.764928,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low/Falling,752,72,1,1,1,GRYE,51-100m,3,0,0,3,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF North,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,810,72,1,1,1,BOBO,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF North,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,810,72,1,1,1,SALS,0-50m,5,2,0,1,0,0,0,1,0,0,0,1,0,0,
2,MA,Plum Island,41638,PLHA REF North,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,810,72,1,1,1,TRES,0-50m,5,3,0,0,0,1,0,0,0,1,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF North,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,810,72,1,1,1,EAKI,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF North,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,810,72,1,1,1,RWBL,0-50m,2,0,2,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF North,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,810,72,1,1,1,GRYE,0-50m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF North,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,810,72,1,1,1,WILL,51-100m,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,MA,Plum Island,41638,PLHA REF North,REF,,-70.808555,42.766757,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,810,72,1,1,1,COTE,51-100m,3,0,0,0,0,0,0,0,0,0,0,3,0,0,
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,TRES,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,RWBL,0-50m,4,1,0,0,0,0,0,0,0,2,0,1,0,0,
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,BOBO,0-50m,5,3,2,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,DCCO,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Flyover
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,HERG,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Flyover
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,WILL,0-50m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,EUST,51-100m,15,0,0,15,0,0,0,0,0,0,0,0,0,0,Flyover
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,BANS,0-50m,7,0,0,0,5,2,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,GRCA,51-100m,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,RWBL,51-100m,2,0,0,0,0,0,0,0,2,0,0,0,0,0,
2,MA,Plum Island,,PLHA RUN South,RUN,2019,-70.805311,42.757836,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,916,73,2,1,2,SALS,0-50m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF South,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,903,73,2,1,1,WILL,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF South,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,903,73,2,1,1,TRES,0-50m,2,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF South,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,903,73,2,1,1,SESA,0-50m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF South,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,903,73,2,1,1,WILL,51-100m,3,0,0,0,2,0,0,0,1,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF South,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,903,73,2,1,1,BOBO,51-100m,3,0,0,0,0,3,0,0,0,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF South,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,903,73,2,1,1,SOSP,51-100m,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF South,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,903,73,2,1,1,RWBL,51-100m,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF South,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,903,73,2,1,1,RWBL,0-50m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF South,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,903,73,2,1,1,BANS,0-50m,4,0,0,0,0,0,0,0,0,4,0,0,0,0,
2,MA,Plum Island,41638,PLHA REF South,REF,,-70.806616,42.758355,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JLG,Low,903,73,2,1,1,GBHE,0-50m,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Flew out of creek
2,MA,Plum Island,,DPR NAC South,NAC,,-70.8107,42.7738,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low/Falling,755,70,1,2,0,SESP,0-50m,4,1,0,0,0,0,0,0,0,0,0,3,0,0,Short SPALT
2,MA,Plum Island,,DPR NAC South,NAC,,-70.8107,42.7738,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low/Falling,755,70,1,2,0,WILL,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Main pool
2,MA,Plum Island,,DPR NAC South,NAC,,-70.8107,42.7738,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low/Falling,755,70,1,2,0,BOBO,51-100m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,HM
2,MA,Plum Island,,DPR NAC South,NAC,,-70.8107,42.7738,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low/Falling,755,70,1,2,0,GRYE,0-50m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Main pool
2,MA,Plum Island,,DPR NAC South,NAC,,-70.8107,42.7738,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low/Falling,755,70,1,2,0,NRWS,0-50m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR NAC South,NAC,,-70.8107,42.7738,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low/Falling,755,70,1,2,0,TRES,0-50m,3,0,0,0,0,1,2,0,0,0,0,0,0,0,Flying around pool
2,MA,Plum Island,,DPR NAC South,NAC,,-70.8107,42.7738,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low/Falling,755,70,1,2,0,SESA,0-50m,2,0,0,0,0,1,0,1,0,0,0,0,0,0,
2,MA,Plum Island,,DPR NAC South,NAC,,-70.8107,42.7738,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low/Falling,755,70,1,2,0,RWBL,0-50m,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Pool edge (tall SPALT)
2,MA,Plum Island,,DPR NAC South,NAC,,-70.8107,42.7738,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low/Falling,755,70,1,2,0,WILL,>100m,4,0,0,0,0,0,0,0,2,2,0,0,0,0,Creek or pool edge
2,MA,Plum Island,,DPR NAC South,NAC,,-70.8107,42.7738,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low/Falling,755,70,1,2,0,LEYE,0-50m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Pool
2,MA,Plum Island,,DPR REF South,REF,,-70.8123,42.777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,830,72,2,1,0,WILL,0-50m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Creek edge
2,MA,Plum Island,,DPR REF South,REF,,-70.8123,42.777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,830,72,2,1,0,SALS,0-50m,8,1,2,1,1,0,1,0,1,0,0,1,0,0,HM
2,MA,Plum Island,,DPR REF South,REF,,-70.8123,42.777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,830,72,2,1,0,RWBL,>100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Iva
2,MA,Plum Island,,DPR REF South,REF,,-70.8123,42.777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,830,72,2,1,0,SOSP,>100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF South,REF,,-70.8123,42.777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,830,72,2,1,0,GRYE,>100m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR RUN South,RUN,2019,-70.809,42.7777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,900,73,2,1,0,SOSP,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Iva
2,MA,Plum Island,,DPR RUN South,RUN,2019,-70.809,42.7777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,900,73,2,1,0,RWBL,0-50m,2,0,0,2,0,0,0,0,0,0,0,0,0,0,Low marsh
2,MA,Plum Island,,DPR RUN South,RUN,2019,-70.809,42.7777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,900,73,2,1,0,SALS,0-50m,5,0,2,1,1,0,0,0,0,1,0,0,0,0,HM
2,MA,Plum Island,,DPR RUN South,RUN,2019,-70.809,42.7777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,900,73,2,1,0,EAKI,0-50m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Iva
2,MA,Plum Island,,DPR RUN South,RUN,2019,-70.809,42.7777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,900,73,2,1,0,BANS,0-50m,5,0,0,0,4,0,0,0,0,1,0,0,0,0,Flying low
2,MA,Plum Island,,DPR RUN South,RUN,2019,-70.809,42.7777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,900,73,2,1,0,WILL,>100m,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
2,MA,Plum Island,,DPR RUN South,RUN,2019,-70.809,42.7777,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,900,73,2,1,0,LEYE,0-50m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Adjacent pool
2,MA,Plum Island,,DPR RUN North,RUN,2019,-70.8095,42.7798,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,920,72,2,1,0,SALS,0-50m,4,1,0,0,1,1,0,1,0,0,0,0,0,0,Adjacent HM
2,MA,Plum Island,,DPR RUN North,RUN,2019,-70.8095,42.7798,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,920,72,2,1,0,LEYE,51-100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Creek
2,MA,Plum Island,,DPR RUN North,RUN,2019,-70.8095,42.7798,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,920,72,2,1,0,BANS,0-50m,12,5,5,0,0,2,0,0,0,0,0,0,0,0,Flying low
2,MA,Plum Island,,DPR RUN North,RUN,2019,-70.8095,42.7798,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,920,72,2,1,0,RWBL,51-100m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR RUN North,RUN,2019,-70.8095,42.7798,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,920,72,2,1,0,TRES,0-50m,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Flying low
2,MA,Plum Island,,DPR RUN North,RUN,2019,-70.8095,42.7798,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,920,72,2,1,0,SALS,51-100m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,HM
2,MA,Plum Island,,DPR RUN North,RUN,2019,-70.8095,42.7798,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,920,72,2,1,0,SESA,0-50m,2,0,0,0,0,0,0,0,0,2,0,0,0,0,Creek
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,940,74,2,2,0,BOBO,0-50m,3,2,0,0,1,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,940,74,2,2,0,SALS,0-50m,6,2,1,0,1,2,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,940,74,2,2,0,RWBL,0-50m,8,1,2,0,5,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,940,74,2,2,0,RWBL,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,940,74,2,2,0,BANS,0-50m,2,0,0,0,2,0,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,940,74,2,2,0,TRES,0-50m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,940,74,2,2,0,NRWS,0-50m,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,940,74,2,2,0,HOFI,0-50m,4,0,0,0,0,0,0,0,0,4,0,0,0,0,
2,MA,Plum Island,,DPR REF North,REF,,-70.81001,42.78261,Foot – survey conducted while standing on the ground,2,2,7/21/2023,2023,7,21,JGM,Low,940,74,2,2,0,SOSP,51-100m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,800,72,2,1,2,AMRO,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,800,72,2,1,2,AMGO,0-50m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,800,72,2,1,2,RWBL,0-50m,4,2,0,0,0,0,1,1,0,0,0,0,0,0,Phrag
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,800,72,2,1,2,SOSP,>100m,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,800,72,2,1,2,AMGO,>100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,800,72,2,1,2,SOSP,0-50m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,800,72,2,1,2,TRES,0-50m,2,0,0,0,2,0,0,0,0,0,0,0,0,0,Perched on stake in HM
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,800,72,2,1,2,YEWA,51-100m,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,800,72,2,1,2,PEEP,51-100m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Flew out of pool
2,MA,Essex,,Essex RUN North,RUN,2022,-70.775369,42.651917,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,800,72,2,1,2,SESP,0-50m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,745,72,1,1,2,TRES,0-50m,3,2,0,0,1,0,0,0,0,0,0,0,0,0,Flying around marsh
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,745,72,1,1,2,SALS,0-50m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,LM
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,745,72,1,1,2,SOSP,51-100m,2,0,0,1,0,0,0,1,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,745,72,1,1,2,NOCA,>100m,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,745,72,1,1,2,AMGO,>100m,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,745,72,1,1,2,RWBL,0-50m,3,0,0,0,0,3,0,0,0,0,0,0,0,0,Phrag
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,745,72,1,1,2,YEWA,>100m,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Upload
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,745,72,1,1,2,SESA,0-50m,1,0,0,0,0,0,1,0,0,0,0,0,0,0,In tall SPALT
2,MA,Essex,,Essex NAC North,NAC,,-70.776608,42.651283,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,745,72,1,1,2,NRWS,0-50m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,845,75,2,2,2,AMGO,>100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,845,75,2,2,2,CHSP,>100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,845,75,2,2,2,SOSP,51-100m,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,845,75,2,2,2,EAKI,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,845,75,2,2,2,TUTI,>100m,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,845,75,2,2,2,NRWS,51-100m,4,0,0,0,4,0,0,0,0,0,0,0,0,0,Flying low in marsh
2,MA,Essex,,Essex RUN South,RUN,2022,-70.7728,42.651456,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,845,75,2,2,2,RWBL,51-100m,2,0,0,0,1,0,0,0,0,0,0,1,0,0,Iva
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,825,75,2,1,2,SOSP,51-100m,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Upland
2,MA,Essex,,Essex NAC South,NAC,,-70.771131,42.651806,Foot – survey conducted while standing on the ground,2,2,7/19/2023,2023,7,19,JGM,Low/Rising,825,75,2,1,2,AMRO,51-100m,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Upland
